da,equity
2020-04-29 15:45:00,500.0
2020-04-30 16:45:00,500.0
2020-05-01 17:45:00,500.0
2020-05-02 18:45:00,500.0
2020-05-03 19:45:00,500.0
2020-05-04 20:45:00,500.0
2020-05-05 21:45:00,500.0
2020-05-06 22:45:00,500.0
2020-05-07 23:45:00,500.0
2020-05-09 00:45:00,500.0
2020-05-10 01:45:00,500.0
2020-05-11 02:45:00,500.0
2020-05-12 03:45:00,500.0
2020-05-13 04:45:00,500.0
2020-05-14 05:45:00,500.0
2020-05-15 06:45:00,500.0
2020-05-16 07:45:00,500.0
2020-05-17 08:45:00,500.0
2020-05-18 09:45:00,500.0
2020-05-19 10:45:00,500.0
2020-05-20 11:45:00,500.0
2020-05-21 12:45:00,500.0
2020-05-22 13:45:00,500.0
2020-05-23 14:45:00,500.0
2020-05-24 15:45:00,500.0
2020-05-25 16:45:00,500.0
2020-05-26 17:45:00,500.0
2020-05-27 18:45:00,500.0
2020-05-28 19:45:00,500.0
2020-05-29 20:45:00,500.0
2020-05-30 21:45:00,500.0
2020-05-31 22:45:00,500.0
2020-06-01 23:45:00,500.0
2020-06-03 00:45:00,500.0
2020-06-04 01:45:00,500.0
2020-06-05 02:45:00,500.0
2020-06-06 03:45:00,500.0
2020-06-07 04:45:00,500.0
2020-06-08 05:45:00,500.0
2020-06-09 06:45:00,500.0
2020-06-10 07:45:00,500.0
2020-06-11 08:45:00,500.0
2020-06-12 09:45:00,500.0
2020-06-13 10:45:00,500.0
2020-06-14 11:45:00,500.0
2020-06-15 12:45:00,500.0
2020-06-16 13:45:00,500.0
2020-06-17 14:45:00,500.0
2020-06-18 15:45:00,500.0
2020-06-19 16:45:00,500.0
2020-06-20 17:45:00,500.0
2020-06-21 18:45:00,500.0
2020-06-22 19:45:00,500.0
2020-06-23 20:45:00,500.0
2020-06-24 21:45:00,500.0
2020-06-25 22:45:00,500.0
2020-06-26 23:45:00,500.0
2020-06-28 00:45:00,500.0
2020-06-29 01:45:00,500.0
2020-06-30 02:45:00,500.0
2020-07-01 03:45:00,500.0
2020-07-02 04:45:00,500.0
2020-07-03 05:45:00,500.0
2020-07-04 06:45:00,500.0
2020-07-05 07:45:00,500.0
2020-07-06 08:45:00,500.0
2020-07-07 09:45:00,500.0
2020-07-08 10:45:00,500.0
2020-07-09 11:45:00,500.0
2020-07-10 12:45:00,500.0
2020-07-11 13:45:00,500.0
2020-07-12 14:45:00,500.0
2020-07-13 15:45:00,500.0
2020-07-14 16:45:00,500.0
2020-07-15 17:45:00,500.0
2020-07-16 18:45:00,500.0
2020-07-17 19:45:00,500.0
2020-07-18 20:45:00,500.0
2020-07-19 21:45:00,500.0
2020-07-20 22:45:00,500.0
2020-07-21 23:45:00,500.0
2020-07-23 00:45:00,500.0
2020-07-24 01:45:00,500.0
2020-07-25 02:45:00,500.0
2020-07-26 03:45:00,500.0
2020-07-27 04:45:00,500.0
2020-07-28 05:45:00,500.0
2020-07-29 06:45:00,500.0
2020-07-30 07:45:00,500.0
2020-07-31 08:45:00,500.0
2020-08-01 09:45:00,500.0
2020-08-02 10:45:00,500.0
2020-08-03 11:45:00,500.0
2020-08-04 12:45:00,500.0
2020-08-05 13:45:00,500.0
2020-08-06 14:45:00,500.0
2020-08-07 15:45:00,500.0
2020-08-08 16:45:00,500.0
2020-08-09 17:45:00,500.0
2020-08-10 18:45:00,500.0
2020-08-11 19:45:00,500.0
2020-08-12 20:45:00,500.0
2020-08-13 21:45:00,500.0
2020-08-14 22:45:00,500.0
2020-08-15 23:45:00,500.0
2020-08-17 00:45:00,500.0
2020-08-18 01:45:00,500.0
2020-08-19 02:45:00,500.0
2020-08-20 03:45:00,500.0
2020-08-21 04:45:00,500.0
2020-08-22 05:45:00,500.0
2020-08-23 06:45:00,500.0
2020-08-24 07:45:00,500.0
2020-08-25 08:45:00,500.0
2020-08-26 09:45:00,500.0
2020-08-27 10:45:00,500.0
2020-08-28 11:45:00,500.0
2020-08-29 12:45:00,500.0
2020-08-30 13:45:00,500.0
2020-08-31 14:45:00,500.0
2020-09-01 15:45:00,500.0
2020-09-02 16:45:00,500.0
2020-09-03 17:45:00,500.0
2020-09-04 18:45:00,500.0
2020-09-05 19:45:00,500.0
2020-09-06 20:45:00,500.0
2020-09-07 21:45:00,500.0
2020-09-08 22:45:00,500.0
2020-09-09 23:45:00,500.0
2020-09-11 00:45:00,500.0
2020-09-12 01:45:00,500.0
2020-09-13 02:45:00,500.0
2020-09-14 03:45:00,500.0
2020-09-15 04:45:00,500.0
2020-09-16 05:45:00,500.0
2020-09-17 06:45:00,500.0
2020-09-18 07:45:00,500.0
2020-09-19 08:45:00,500.0
2020-09-20 09:45:00,500.0
2020-09-21 10:45:00,500.0
2020-09-22 11:45:00,500.0
2020-09-23 12:45:00,500.0
2020-09-24 13:45:00,500.0
2020-09-25 14:45:00,500.0
2020-09-26 15:45:00,500.0
2020-09-27 16:45:00,500.0
2020-09-28 17:45:00,500.0
2020-09-29 18:45:00,500.0
2020-09-30 19:45:00,500.0
2020-10-01 20:45:00,500.0
2020-10-02 21:45:00,500.0
2020-10-03 22:45:00,500.0
2020-10-04 23:45:00,500.0
2020-10-06 00:45:00,500.0
2020-10-07 01:45:00,500.0
2020-10-08 02:45:00,500.0
2020-10-09 03:45:00,500.0
2020-10-10 04:45:00,500.0
2020-10-11 05:45:00,500.0
2020-10-12 06:45:00,500.0
2020-10-13 07:45:00,500.0
2020-10-14 08:45:00,500.0
2020-10-15 09:45:00,500.0
2020-10-16 10:45:00,500.0
2020-10-17 11:45:00,500.0
2020-10-18 12:45:00,500.0
2020-10-19 13:45:00,500.0
2020-10-20 14:45:00,500.0
2020-10-21 15:45:00,500.0
2020-10-22 16:45:00,500.0
2020-10-23 17:45:00,500.0
2020-10-24 18:45:00,500.0
2020-10-25 19:45:00,500.0
2020-10-26 20:45:00,500.0
2020-10-27 21:45:00,500.0
2020-10-28 22:45:00,500.0
2020-10-29 23:45:00,500.0
2020-10-31 00:45:00,500.0
2020-11-01 01:45:00,500.0
2020-11-02 02:45:00,500.0
2020-11-03 03:45:00,500.0
2020-11-04 04:45:00,500.0
2020-11-05 05:45:00,500.0
2020-11-06 06:45:00,500.0
2020-11-07 07:45:00,500.0
2020-11-08 08:45:00,500.0
2020-11-09 09:45:00,500.0
2020-11-10 10:45:00,500.0
2020-11-11 11:45:00,500.0
2020-11-12 12:45:00,500.0
2020-11-13 13:45:00,500.0
2020-11-14 14:45:00,500.0
2020-11-15 15:45:00,500.0
2020-11-16 16:45:00,500.0
2020-11-17 17:45:00,500.0
2020-11-18 18:45:00,500.0
2020-11-19 19:45:00,500.0
2020-11-20 20:45:00,500.0
2020-11-21 21:45:00,500.0
2020-11-22 22:45:00,500.0
2020-11-23 23:45:00,500.0
2020-11-25 00:45:00,500.0
2020-11-26 01:45:00,500.0
2020-11-27 02:45:00,500.0
2020-11-28 03:45:00,500.0
2020-11-29 04:45:00,500.0
2020-11-30 05:45:00,500.0
2020-12-01 06:45:00,500.0
2020-12-02 07:45:00,500.0
2020-12-03 08:45:00,500.0
2020-12-04 09:45:00,500.0
2020-12-05 10:45:00,500.0
2020-12-06 11:45:00,500.0
2020-12-07 12:45:00,500.0
2020-12-08 13:45:00,500.0
2020-12-09 14:45:00,500.0
2020-12-10 15:45:00,500.0
2020-12-11 16:45:00,500.0
2020-12-12 17:45:00,500.0
2020-12-13 18:45:00,500.0
2020-12-14 19:45:00,500.0
2020-12-15 20:45:00,500.0
2020-12-16 21:45:00,500.0
2020-12-17 22:45:00,500.0
2020-12-18 23:45:00,500.0
2020-12-20 00:45:00,500.0
2020-12-21 01:45:00,500.0
2020-12-22 02:45:00,500.0
2020-12-23 03:45:00,500.0
2020-12-24 04:45:00,500.0
2020-12-25 05:45:00,500.0
2020-12-26 06:45:00,500.0
2020-12-27 07:45:00,500.0
2020-12-28 08:45:00,500.0
2020-12-29 09:45:00,500.0
2020-12-30 10:45:00,500.0
2020-12-31 11:45:00,500.0
2021-01-01 12:45:00,500.0
2021-01-02 13:45:00,500.0
2021-01-03 14:45:00,500.0
2021-01-04 15:45:00,500.0
2021-01-05 16:45:00,500.0
2021-01-06 17:45:00,500.0
2021-01-07 18:45:00,500.0
2021-01-08 19:45:00,509.27
2021-01-09 20:45:00,509.27
2021-01-10 21:45:00,509.27
2021-01-11 22:45:00,509.27
2021-01-12 23:45:00,509.27
2021-01-14 00:45:00,509.27
2021-01-15 01:45:00,509.27
2021-01-16 02:45:00,509.27
2021-01-17 03:45:00,509.27
2021-01-18 04:45:00,509.27
2021-01-19 05:45:00,509.27
2021-01-20 06:45:00,509.27
2021-01-21 07:45:00,509.27
2021-01-22 08:45:00,509.27
2021-01-23 09:45:00,509.27
2021-01-24 10:45:00,509.27
2021-01-25 11:45:00,509.27
2021-01-26 12:45:00,509.27
2021-01-27 13:45:00,509.27
2021-01-28 14:45:00,509.27
2021-01-29 15:45:00,509.27
2021-01-30 16:45:00,509.27
2021-01-31 17:45:00,509.27
2021-02-01 18:45:00,509.27
2021-02-02 19:45:00,509.27
2021-02-03 20:45:00,509.27
2021-02-04 21:45:00,509.27
2021-02-05 22:45:00,509.27
2021-02-06 23:45:00,509.27
2021-02-08 00:45:00,509.27
2021-02-09 01:45:00,509.27
2021-02-10 02:45:00,509.27
2021-02-11 03:45:00,509.27
2021-02-12 04:45:00,509.27
2021-02-13 05:45:00,509.27
2021-02-14 06:45:00,509.27
2021-02-15 07:45:00,512.35
2021-02-16 08:45:00,512.35
2021-02-17 09:45:00,512.35
2021-02-18 10:45:00,512.35
2021-02-19 11:45:00,512.35
2021-02-20 12:45:00,512.35
2021-02-21 13:45:00,512.35
2021-02-22 14:45:00,512.35
2021-02-23 15:45:00,512.35
2021-02-24 16:45:00,512.35
2021-02-25 17:45:00,512.35
2021-02-26 18:45:00,512.35
2021-02-27 19:45:00,512.35
2021-02-28 20:45:00,512.35
2021-03-01 21:45:00,512.35
2021-03-02 22:45:00,512.35
2021-03-03 23:45:00,512.35
2021-03-05 00:45:00,512.35
2021-03-06 01:45:00,512.35
2021-03-07 02:45:00,512.35
2021-03-08 03:45:00,512.35
2021-03-09 04:45:00,512.35
2021-03-10 05:45:00,512.35
2021-03-11 06:45:00,512.35
2021-03-12 07:45:00,512.35
2021-03-13 08:45:00,512.35
2021-03-14 09:45:00,512.35
2021-03-15 10:45:00,512.35
2021-03-16 11:45:00,512.35
2021-03-17 12:45:00,512.35
2021-03-18 13:45:00,512.35
2021-03-19 14:45:00,512.35
2021-03-20 15:45:00,512.35
2021-03-21 16:45:00,512.35
2021-03-22 17:45:00,512.35
2021-03-23 18:45:00,512.35
2021-03-24 19:45:00,512.35
2021-03-25 20:45:00,512.35
2021-03-26 21:45:00,512.35
2021-03-27 22:45:00,512.35
2021-03-28 23:45:00,512.35
2021-03-30 00:45:00,512.35
2021-03-31 01:45:00,512.35
2021-04-01 02:45:00,512.35
2021-04-02 03:45:00,512.35
2021-04-03 04:45:00,512.35
2021-04-04 05:45:00,512.35
2021-04-05 06:45:00,512.35
2021-04-06 07:45:00,512.35
2021-04-07 08:45:00,512.35
2021-04-08 09:45:00,512.35
2021-04-09 10:45:00,512.35
2021-04-10 11:45:00,512.35
2021-04-11 12:45:00,512.35
2021-04-12 13:45:00,512.35
2021-04-13 14:45:00,512.35
2021-04-14 15:45:00,512.35
2021-04-15 16:45:00,512.35
2021-04-16 17:45:00,512.35
2021-04-17 18:45:00,512.35
2021-04-18 19:45:00,512.35
2021-04-19 20:45:00,512.35
2021-04-20 21:45:00,512.35
2021-04-21 22:45:00,512.35
2021-04-22 23:45:00,512.35
2021-04-24 00:45:00,512.35
2021-04-25 01:45:00,512.35
2021-04-26 02:45:00,512.35
2021-04-27 03:45:00,512.35
2021-04-28 04:45:00,512.35
2021-04-29 05:45:00,512.35
2021-04-30 06:45:00,512.35
2021-05-01 07:45:00,512.35
2021-05-02 08:45:00,512.35
2021-05-03 09:45:00,512.35
2021-05-04 10:45:00,512.35
2021-05-05 11:45:00,512.35
2021-05-06 12:45:00,512.35
2021-05-07 13:45:00,490.78
2021-05-08 14:45:00,490.78
2021-05-09 15:45:00,546.92
2021-05-10 16:45:00,625.17
2021-05-11 17:45:00,664.74
2021-05-12 18:45:00,664.74
2021-05-13 19:45:00,664.74
2021-05-14 20:45:00,664.74
2021-05-15 21:45:00,664.74
2021-05-16 22:45:00,664.74
2021-05-17 23:45:00,664.74
2021-05-19 00:45:00,664.74
2021-05-20 01:45:00,664.74
2021-05-21 02:45:00,664.74
2021-05-22 03:45:00,664.74
2021-05-23 04:45:00,664.74
2021-05-24 05:45:00,664.74
2021-05-25 06:45:00,664.74
2021-05-26 07:45:00,664.74
2021-05-27 08:45:00,664.74
2021-05-28 09:45:00,664.74
2021-05-29 10:45:00,664.74
2021-05-30 11:45:00,664.74
2021-05-31 12:45:00,664.74
2021-06-01 13:45:00,664.74
2021-06-02 14:45:00,664.74
2021-06-03 15:45:00,664.74
2021-06-04 16:45:00,664.74
2021-06-05 17:45:00,664.74
2021-06-06 18:45:00,664.74
2021-06-07 19:45:00,664.74
2021-06-08 20:45:00,664.74
2021-06-09 21:45:00,664.74
2021-06-10 22:45:00,664.74
2021-06-11 23:45:00,664.74
2021-06-13 00:45:00,664.74
2021-06-14 01:45:00,664.74
2021-06-15 02:45:00,664.74
2021-06-16 03:45:00,664.74
2021-06-17 04:45:00,664.74
2021-06-18 05:45:00,664.74
2021-06-19 06:45:00,664.74
2021-06-20 07:45:00,664.74
2021-06-21 08:45:00,664.74
2021-06-22 09:45:00,664.74
2021-06-23 10:45:00,664.74
2021-06-24 11:45:00,664.74
2021-06-25 12:45:00,664.74
2021-06-26 13:45:00,664.74
2021-06-27 14:45:00,664.74
2021-06-28 15:45:00,664.74
2021-06-29 16:45:00,664.74
2021-06-30 17:45:00,664.74
2021-07-01 18:45:00,664.74
2021-07-02 19:45:00,664.74
2021-07-03 20:45:00,664.74
2021-07-04 21:45:00,664.74
2021-07-05 22:45:00,664.74
2021-07-06 23:45:00,664.74
2021-07-08 00:45:00,664.74
2021-07-09 01:45:00,664.74
2021-07-10 02:45:00,664.74
2021-07-11 03:45:00,664.74
2021-07-12 04:45:00,664.74
2021-07-13 05:45:00,664.74
2021-07-14 06:45:00,664.74
2021-07-15 07:45:00,664.74
2021-07-16 08:45:00,664.74
2021-07-17 09:45:00,664.74
2021-07-18 10:45:00,664.74
2021-07-19 11:45:00,664.74
2021-07-20 12:45:00,664.74
2021-07-21 13:45:00,664.74
2021-07-22 14:45:00,664.74
2021-07-23 15:45:00,664.74
2021-07-24 16:45:00,664.74
2021-07-25 17:45:00,664.74
2021-07-26 18:45:00,664.74
2021-07-27 19:45:00,664.74
2021-07-28 20:45:00,664.74
2021-07-29 21:45:00,664.74
2021-07-30 22:45:00,664.74
2021-07-31 23:45:00,664.74
2021-08-02 00:45:00,664.74
2021-08-03 01:45:00,664.74
2021-08-04 02:45:00,664.74
2021-08-05 03:45:00,664.74
2021-08-06 04:45:00,664.74
2021-08-07 05:45:00,664.74
2021-08-08 06:45:00,664.74
2021-08-09 07:45:00,664.74
2021-08-10 08:45:00,664.74
2021-08-11 09:45:00,664.74
2021-08-12 10:45:00,664.74
2021-08-13 11:45:00,664.74
2021-08-14 12:45:00,664.74
2021-08-15 13:45:00,664.74
2021-08-16 14:45:00,664.74
2021-08-17 15:45:00,664.74
2021-08-18 16:45:00,664.74
2021-08-19 17:45:00,664.74
2021-08-20 18:45:00,664.74
2021-08-21 19:45:00,664.74
2021-08-22 20:45:00,664.74
2021-08-23 21:45:00,664.74
2021-08-24 22:45:00,664.74
2021-08-25 23:45:00,664.74
2021-08-27 00:45:00,664.74
2021-08-28 01:45:00,664.74
2021-08-29 02:45:00,664.74
2021-08-30 03:45:00,664.74
2021-08-31 04:45:00,664.74
2021-09-01 05:45:00,664.74
2021-09-02 06:45:00,664.74
2021-09-03 07:45:00,664.74
2021-09-04 08:45:00,664.74
2021-09-05 09:45:00,664.74
2021-09-06 10:45:00,664.74
2021-09-07 11:45:00,664.74
2021-09-08 12:45:00,664.74
2021-09-09 13:45:00,664.74
2021-09-10 14:45:00,664.74
2021-09-11 15:45:00,664.74
2021-09-12 16:45:00,664.74
2021-09-13 17:45:00,664.74
2021-09-14 18:45:00,664.74
2021-09-15 19:45:00,664.74
2021-09-16 20:45:00,664.74
2021-09-17 21:45:00,664.74
2021-09-18 22:45:00,664.74
2021-09-19 23:45:00,664.74
2021-09-21 00:45:00,664.74
2021-09-22 01:45:00,664.74
2021-09-23 02:45:00,664.74
2021-09-24 03:45:00,664.74
2021-09-25 04:45:00,664.74
2021-09-26 05:45:00,664.74
2021-09-27 06:45:00,664.74
2021-09-28 07:45:00,664.74
2021-09-29 08:45:00,664.74
2021-09-30 09:45:00,664.74
2021-10-01 10:45:00,664.74
2021-10-02 11:45:00,664.74
2021-10-03 12:45:00,664.74
2021-10-04 13:45:00,664.74
2021-10-05 14:45:00,664.74
2021-10-06 15:45:00,664.74
2021-10-07 16:45:00,664.74
2021-10-08 17:45:00,664.74
2021-10-09 18:45:00,664.74
2021-10-10 19:45:00,664.74
2021-10-11 20:45:00,664.74
2021-10-12 21:45:00,664.74
2021-10-13 22:45:00,664.74
2021-10-14 23:45:00,664.74
2021-10-16 00:45:00,664.74
2021-10-17 01:45:00,664.74
2021-10-18 02:45:00,664.74
2021-10-19 03:45:00,664.74
2021-10-20 04:45:00,664.74
2021-10-21 05:45:00,664.74
2021-10-22 06:45:00,664.74
2021-10-23 07:45:00,664.74
2021-10-24 08:45:00,664.74
2021-10-25 09:45:00,664.74
2021-10-26 10:45:00,664.74
2021-10-27 11:45:00,664.74
2021-10-28 12:45:00,664.74
2021-10-29 13:45:00,664.74
2021-10-30 14:45:00,664.74
2021-10-31 15:45:00,664.74
2021-11-01 16:45:00,664.74
2021-11-02 17:45:00,664.74
2021-11-03 18:45:00,664.74
2021-11-04 19:45:00,664.74
2021-11-05 20:45:00,664.74
2021-11-06 21:45:00,664.74
2021-11-07 22:45:00,664.74
2021-11-08 23:45:00,664.74
2021-11-10 00:45:00,664.74
2021-11-11 01:45:00,664.74
2021-11-12 02:45:00,664.74
2021-11-13 03:45:00,664.74
2021-11-14 04:45:00,664.74
2021-11-15 05:45:00,664.74
2021-11-16 06:45:00,664.74
2021-11-17 07:45:00,664.74
2021-11-18 08:45:00,664.74
2021-11-19 09:45:00,664.74
2021-11-20 10:45:00,664.74
2021-11-21 11:45:00,664.74
2021-11-22 12:45:00,664.74
2021-11-23 13:45:00,664.74
2021-11-24 14:45:00,664.74
2021-11-25 15:45:00,664.74
2021-11-26 16:45:00,664.74
2021-11-27 17:45:00,664.74
2021-11-28 18:45:00,664.74
2021-11-29 19:45:00,664.74
2021-11-30 20:45:00,664.74
2021-12-01 21:45:00,664.74
2021-12-02 22:45:00,664.74
2021-12-03 23:45:00,664.74
2021-12-05 00:45:00,664.74
2021-12-06 01:45:00,664.74
2021-12-07 02:45:00,664.74
2021-12-08 03:45:00,664.74
2021-12-09 04:45:00,664.74
2021-12-10 05:45:00,664.74
2021-12-11 06:45:00,664.74
2021-12-12 07:45:00,664.74
2021-12-13 08:45:00,664.74
2021-12-14 09:45:00,664.74
2021-12-15 10:45:00,664.74
2021-12-16 11:45:00,664.74
2021-12-17 12:45:00,664.74
2021-12-18 13:45:00,664.74
2021-12-19 14:45:00,664.74
2021-12-20 15:45:00,664.74
2021-12-21 16:45:00,664.74
2021-12-22 17:45:00,664.74
2021-12-23 18:45:00,664.74
2021-12-24 19:45:00,664.74
2021-12-25 20:45:00,664.74
2021-12-26 21:45:00,664.74
2021-12-27 22:45:00,664.74
2021-12-28 23:45:00,664.74
2021-12-30 00:45:00,664.74
2021-12-31 01:45:00,664.74
2022-01-01 02:45:00,664.74
2022-01-02 03:45:00,664.74
2022-01-03 04:45:00,664.74
2022-01-04 05:45:00,664.74
2022-01-05 06:45:00,664.74
2022-01-06 07:45:00,664.74
2022-01-07 08:45:00,664.74
2022-01-08 09:45:00,664.74
2022-01-09 10:45:00,664.74
2022-01-10 11:45:00,664.74
2022-01-11 12:45:00,664.74
2022-01-12 13:45:00,664.74
2022-01-13 14:45:00,664.74
2022-01-14 15:45:00,664.74
2022-01-15 16:45:00,664.74
2022-01-16 17:45:00,664.74
2022-01-17 18:45:00,664.74
2022-01-18 19:45:00,664.74
2022-01-19 20:45:00,664.74
2022-01-20 21:45:00,664.74
2022-01-21 22:45:00,664.74
2022-01-22 23:45:00,664.74
2022-01-24 00:45:00,664.74
2022-01-25 01:45:00,664.74
2022-01-26 02:45:00,664.74
2022-01-27 03:45:00,664.74
2022-01-28 04:45:00,664.74
2022-01-29 05:45:00,664.74
2022-01-30 06:45:00,664.74
2022-01-31 07:45:00,664.74
2022-02-01 08:45:00,664.74
2022-02-02 09:45:00,664.74
2022-02-03 10:45:00,664.74
2022-02-04 11:45:00,664.74
2022-02-05 12:45:00,664.74
2022-02-06 13:45:00,664.74
2022-02-07 14:45:00,664.74
2022-02-08 15:45:00,664.74
2022-02-09 16:45:00,664.74
2022-02-10 17:45:00,664.74
2022-02-11 18:45:00,664.74
2022-02-12 19:45:00,664.74
2022-02-13 20:45:00,664.74
2022-02-14 21:45:00,664.74
2022-02-15 22:45:00,664.74
2022-02-16 23:45:00,664.74
2022-02-18 00:45:00,664.74
2022-02-19 01:45:00,664.74
2022-02-20 02:45:00,664.74
2022-02-21 03:45:00,664.74
2022-02-22 04:45:00,664.74
2022-02-23 05:45:00,664.74
2022-02-24 06:45:00,664.74
2022-02-25 07:45:00,664.74
2022-02-26 08:45:00,664.74
2022-02-27 09:45:00,664.74
2022-02-28 10:45:00,664.74
2022-03-01 11:45:00,664.74
2022-03-02 12:45:00,664.74
2022-03-03 13:45:00,664.74
2022-03-04 14:45:00,664.74
2022-03-05 15:45:00,664.74
2022-03-06 16:45:00,664.74
2022-03-07 17:45:00,664.74
2022-03-08 18:45:00,664.74
2022-03-09 19:45:00,664.74
2022-03-10 20:45:00,664.74
2022-03-11 21:45:00,664.74
2022-03-12 22:45:00,664.74
2022-03-13 23:45:00,664.74
2022-03-15 00:45:00,664.74
2022-03-16 01:45:00,664.74
2022-03-17 02:45:00,664.74
2022-03-18 03:45:00,664.74
2022-03-19 04:45:00,664.74
2022-03-20 05:45:00,664.74
2022-03-21 06:45:00,664.74
2022-03-22 07:45:00,664.74
2022-03-23 08:45:00,664.74
2022-03-24 09:45:00,664.74
2022-03-25 10:45:00,664.74
2022-03-26 11:45:00,664.74
2022-03-27 12:45:00,664.74
2022-03-28 13:45:00,664.74
2022-03-29 14:45:00,664.74
2022-03-30 15:45:00,664.74
2022-03-31 16:45:00,664.74
2022-04-01 17:45:00,664.74
2022-04-02 18:45:00,664.74
2022-04-03 19:45:00,664.74
2022-04-04 20:45:00,664.74
2022-04-05 21:45:00,664.74
2022-04-06 22:45:00,664.74
2022-04-07 23:45:00,664.74
2022-04-09 00:45:00,664.74
2022-04-10 01:45:00,664.74
2022-04-11 02:45:00,664.74
2022-04-12 03:45:00,664.74
2022-04-13 04:45:00,664.74
2022-04-14 05:45:00,664.74
2022-04-15 06:45:00,664.74
2022-04-16 07:45:00,664.74
2022-04-17 08:45:00,664.74
2022-04-18 09:45:00,664.74
2022-04-19 10:45:00,664.74
2022-04-20 11:45:00,664.74
2022-04-21 12:45:00,664.74
2022-04-22 13:45:00,664.74
2022-04-23 14:45:00,664.74
2022-04-24 15:45:00,664.74
2022-04-25 16:45:00,664.74
2022-04-26 17:45:00,664.74
2022-04-27 18:45:00,664.74
2022-04-28 19:45:00,664.74
2022-04-29 20:45:00,664.74
2022-04-30 21:45:00,664.74
2022-05-01 22:45:00,664.74
2022-05-02 23:45:00,664.74
2022-05-04 00:45:00,664.74
2022-05-05 01:45:00,664.74
2022-05-06 02:45:00,664.74
2022-05-07 03:45:00,664.74
2022-05-08 04:45:00,664.74
2022-05-09 05:45:00,664.74
2022-05-10 06:45:00,664.74
2022-05-11 07:45:00,664.74
2022-05-12 08:45:00,664.74
2022-05-13 09:45:00,664.74
2022-05-14 10:45:00,664.74
2022-05-15 11:45:00,664.74
2022-05-16 12:45:00,664.74
2022-05-17 13:45:00,664.74
2022-05-18 14:45:00,664.74
2022-05-19 15:45:00,664.74
2022-05-20 16:45:00,664.74
2022-05-21 17:45:00,664.74
2022-05-22 18:45:00,664.74
2022-05-23 19:45:00,664.74
2022-05-24 20:45:00,664.74
2022-05-25 21:45:00,664.74
2022-05-26 22:45:00,664.74
2022-05-27 23:45:00,664.74
2022-05-29 00:45:00,664.74
2022-05-30 01:45:00,664.74
2022-05-31 02:45:00,664.74
2022-06-01 03:45:00,664.74
2022-06-02 04:45:00,664.74
2022-06-03 05:45:00,664.74
2022-06-04 06:45:00,664.74
2022-06-05 07:45:00,664.74
2022-06-06 08:45:00,664.74
2022-06-07 09:45:00,664.74
2022-06-08 10:45:00,664.74
2022-06-09 11:45:00,664.74
2022-06-10 12:45:00,664.74
2022-06-11 13:45:00,664.74
2022-06-12 14:45:00,664.74
2022-06-13 15:45:00,664.74
2022-06-14 16:45:00,664.74
2022-06-15 17:45:00,664.74
2022-06-16 18:45:00,664.74
2022-06-17 19:45:00,664.74
2022-06-18 20:45:00,664.74
2022-06-19 21:45:00,664.74
2022-06-20 22:45:00,664.74
2022-06-21 23:45:00,664.74
2022-06-23 00:45:00,664.74
2022-06-24 01:45:00,664.74
2022-06-25 02:45:00,664.74
2022-06-26 03:45:00,664.74
2022-06-27 04:45:00,664.74
2022-06-28 05:45:00,664.74
2022-06-29 06:45:00,664.74
2022-06-30 07:45:00,664.74
2022-07-01 08:45:00,664.74
2022-07-02 09:45:00,664.74
2022-07-03 10:45:00,664.74
2022-07-04 11:45:00,664.74
2022-07-05 12:45:00,664.74
2022-07-06 13:45:00,664.74
2022-07-07 14:45:00,664.74
2022-07-08 15:45:00,664.74
2022-07-09 16:45:00,664.74
2022-07-10 17:45:00,664.74
2022-07-11 18:45:00,664.74
2022-07-12 19:45:00,664.74
2022-07-13 20:45:00,664.74
2022-07-14 21:45:00,664.74
2022-07-15 22:45:00,664.74
2022-07-16 23:45:00,664.74
2022-07-18 00:45:00,664.74
2022-07-19 01:45:00,664.74
2022-07-20 02:45:00,664.74
2022-07-21 03:45:00,664.74
2022-07-22 04:45:00,664.74
2022-07-23 05:45:00,664.74
2022-07-24 06:45:00,664.74
2022-07-25 07:45:00,664.74
2022-07-26 08:45:00,664.74
2022-07-27 09:45:00,664.74
2022-07-28 10:45:00,664.74
2022-07-29 11:45:00,664.74
2022-07-30 12:45:00,664.74
2022-07-31 13:45:00,664.74
2022-08-01 14:45:00,664.74
2022-08-02 15:45:00,664.74
2022-08-03 16:45:00,664.74
2022-08-04 17:45:00,664.74
2022-08-05 18:45:00,664.74
2022-08-06 19:45:00,664.74
2022-08-07 20:45:00,664.74
2022-08-08 21:45:00,664.74
2022-08-09 22:45:00,664.74
2022-08-10 23:45:00,664.74
2022-08-12 00:45:00,664.74
2022-08-13 01:45:00,664.74
2022-08-14 02:45:00,664.74
2022-08-15 03:45:00,664.74
2022-08-16 04:45:00,664.74
2022-08-17 05:45:00,664.74
2022-08-18 06:45:00,664.74
2022-08-19 07:45:00,664.74
2022-08-20 08:45:00,664.74
2022-08-21 09:45:00,664.74
2022-08-22 10:45:00,664.74
2022-08-23 11:45:00,664.74
2022-08-24 12:45:00,664.74
2022-08-25 13:45:00,664.74
2022-08-26 14:45:00,664.74
2022-08-27 15:45:00,664.74
2022-08-28 16:45:00,664.74
2022-08-29 17:45:00,664.74
2022-08-30 18:45:00,664.74
2022-08-31 19:45:00,664.74
2022-09-01 20:45:00,664.74
2022-09-02 21:45:00,664.74
